"USER_ID","MYID","ACCOUNT","NAME","ORGANIZE_ID","ORGANIZE_NAME","DUTY_ID","TITLE_ID","PASSWORD","EMAIL","LANG","THEME","FIRST_VISIT","PREVIOUS_VISIT","LAST_VISITS","LOGIN_COUNT","ISEMPLOYEE","STATUS","IP","DESCRIPTION","QUESTION_ID","ANSWER","ISONLINE","CREATED","LASTMOD","CREATER","MODIFYER","TEL","stuNo","qq","weixin","meal_arithmetic_id","arithmetic_name","sex","poo","address","age","type"
3634,NA,"胡嘉欣","a2662",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b2086",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014/8/19 17:32:40",NA,1070,NA,18688882786,2019685,NA,NA,NA,NA,"男","广东潮州","广州",22,"准流失"
3171,NA,"胡嘉玥","a2199",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b1623",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014/8/28 12:05:34",NA,1070,NA,18688882323,2019222,NA,NA,NA,NA,"女","辽宁铁岭","广州",24,"已流失"
1665,NA,"胡建","a214",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b70",NA,NA,NA,"2015/3/26 17:27:50",NA,"2016/8/15 19:15:45",NA,NA,NA,NA,NA,NA,NA,NA,"2015/3/26 17:27:50",NA,1070,NA,18688880164,2017214,NA,NA,NA,"","男","河南郑州","佛山",47,"非流失"
1248,NA,"胡競涛","a377",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b118",NA,NA,NA,"2015/10/5 12:02:10",NA,"2016/8/3 14:01:13",NA,NA,NA,NA,NA,NA,NA,NA,"2015/10/5 12:02:10",NA,NA,NA,18688880446,2017377,NA,NA,NA,"","男","福建泉州","广州",29,"非流失"
3362,NA,"胡君利","a2390",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b1814",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014/12/15 19:06:32",NA,1070,NA,18688882514,2019413,NA,NA,NA,NA,"女","内蒙古通辽","广州",40,"非流失"
2989,NA,"胡楷麒","a2017",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b1441",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014/10/12 18:37:01",NA,1070,NA,18688882141,2019040,NA,NA,NA,NA,"男","广东云浮","广州",33,"准流失"
1659,NA,"胡连华","a208",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b70",NA,NA,NA,"2014/11/13 17:35:12",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"2014/11/13 17:35:12",NA,1070,NA,18688880158,2017208,NA,NA,NA,"","女","广西柳州","深圳",36,"非流失"
2493,NA,"胡林林","a1521",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b945",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015/3/8 19:06:23",NA,1070,NA,18688881645,2018544,NA,NA,NA,NA,"男","广东潮州","广州",29,"非流失"
1235,NA,"胡仑美","a364",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b105",NA,NA,NA,"2014/6/18 18:38:28",NA,"2016/8/14 18:04:58",NA,NA,NA,NA,NA,NA,NA,NA,"2014/6/18 18:38:28",NA,NA,NA,18688880433,2017364,NA,NA,NA,"","女","江西九江","佛山",37,"非流失"
1191,NA,"胡梦琪","a320",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b70",NA,NA,NA,"2015/7/5 13:36:51",NA,"2016/8/7 21:35:07",NA,NA,NA,NA,NA,NA,NA,NA,"2015/7/5 13:36:51",NA,1070,NA,18688880370,2017320,NA,NA,NA,"","女","广东广州","佛山",46,"非流失"
1197,NA,"胡梦桐","a326",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b70",NA,NA,NA,"2015/8/30 13:26:03",NA,"2016/8/27 19:01:25",NA,NA,NA,NA,NA,NA,NA,NA,"2015/8/30 13:26:03",NA,1070,NA,18688880376,2017326,NA,NA,NA,"","女","广西北海","佛山",33,"已流失"
3198,NA,"胡淼焱","a2226",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b1650",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015/10/15 20:06:27",NA,1070,NA,18688882350,2019249,NA,NA,NA,NA,"男","广东韶关","广州",33,"准流失"
1271,NA,"胡木亮","a400",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b141",NA,NA,NA,"2015/12/29 18:48:23",NA,"2016/8/20 12:18:21",NA,NA,NA,NA,NA,NA,NA,NA,"2015/12/29 18:48:23",NA,NA,NA,18688880469,2017400,NA,NA,NA,"","男","浙江杭州","佛山",23,"准流失"
1264,NA,"胡穆然","a393",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b134",NA,NA,NA,"2014/10/15 20:48:58",NA,"2016/8/13 12:56:59",NA,NA,NA,NA,NA,NA,NA,NA,"2014/10/15 20:48:58",NA,NA,NA,18688880462,2017393,NA,NA,NA,"","男","广东佛山","广州",30,"准流失"
1168,NA,"胡茜雅","a297",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b70",NA,NA,NA,"2015/5/29 11:40:39",NA,"2016/8/7 19:02:42",NA,NA,NA,NA,NA,NA,NA,NA,"2015/5/29 11:40:39",NA,1070,NA,18688880297,2017297,NA,NA,NA,"","女","广东中山","广州",48,"非流失"
1687,NA,"胡尚娇","a236",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b70",NA,NA,NA,"2015/7/17 20:04:29",NA,"2016/8/17 18:07:05",NA,NA,NA,NA,NA,NA,NA,NA,"2015/7/17 20:04:29",NA,1070,NA,18688880186,2017236,NA,NA,NA,"","男","山西晋城","佛山",21,"准流失"
1732,NA,"胡书瑶","a281",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b70",NA,NA,NA,"2015/8/28 21:37:40",NA,"2016/8/14 17:45:22",NA,NA,NA,NA,NA,NA,NA,NA,"2015/8/28 21:37:40",NA,1070,NA,18688880281,2017281,NA,NA,NA,"","女","湖南怀化","广州",38,"非流失"
1653,NA,"胡泰盎","a202",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b70",NA,NA,NA,"2015/9/1 18:39:20",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"2015/9/1 18:39:20",NA,1070,NA,18688880152,2017202,NA,NA,NA,"","男","广东广州","深圳",22,"非流失"
1714,NA,"胡婉珺","a263",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b70",NA,NA,NA,"2015/6/15 11:33:29",NA,"2016/8/18 17:26:28",NA,NA,NA,NA,NA,NA,NA,NA,"2015/6/15 11:33:29",NA,1070,NA,18688880263,2017263,NA,NA,NA,"","男","河南郑州","广州",39,"准流失"
1180,NA,"胡歆雨","a309",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b70",NA,NA,NA,"2014/2/18 12:55:20",NA,"2016/8/21 11:33:04",NA,NA,NA,NA,NA,NA,NA,NA,"2014/2/18 12:55:20",NA,1070,NA,18688880359,2017309,NA,NA,NA,"","女","湖南长沙","广州",28,"准流失"
1185,NA,"胡星泽","a314",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b70",NA,NA,NA,"2014/8/31 11:57:16",NA,"2016/8/14 19:42:02",NA,NA,NA,NA,NA,NA,NA,NA,"2014/8/31 11:57:16",NA,1070,NA,18688880364,2017314,NA,NA,NA,"","男","山西太原","佛山",31,"已流失"
2048,NA,"胡燕楠","a1076",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b500",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015/2/1 19:54:41",NA,1070,NA,18688881200,2018099,NA,NA,NA,NA,"女","广西梧州","广州",32,"准流失"
1212,NA,"胡扬","a341",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b82",NA,NA,NA,"2014/8/17 13:32:46",NA,"2016/8/2 18:19:12",NA,NA,NA,NA,NA,NA,NA,NA,"2014/8/17 13:32:46",NA,NA,NA,18688880411,2017341,NA,NA,NA,"","男","天津","广州",33,"已流失"
1256,NA,"胡怡然","a385",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b126",NA,NA,NA,"2015/5/8 12:15:57",NA,"2016/8/13 11:37:31",NA,NA,NA,NA,NA,NA,NA,NA,"2015/5/8 12:15:57",NA,NA,NA,18688880454,2017385,NA,NA,NA,"","男","福建泉州","广州",35,"非流失"
1709,NA,"胡艺菲","a258",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b70",NA,NA,NA,"2015/12/5 18:49:23",NA,"2016/8/3 18:14:15",NA,NA,NA,NA,NA,NA,NA,NA,"2015/12/5 18:49:23",NA,1070,NA,18688880258,2017258,NA,NA,NA,"","女","江苏南通","佛山",34,"非流失"
1173,NA,"胡意林","a302",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b70",NA,NA,NA,"2015/2/30 12:4:26",NA,"2016/8/18 21:10:35",NA,NA,NA,NA,NA,NA,NA,NA,"2015/2/3 12:04:26",NA,1070,NA,18688880352,2017302,NA,NA,NA,"","女","广西北海","佛山",29,"准流失"
1672,NA,"胡宇凯","a221",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b70",NA,NA,NA,"2014/11/12 20:21:19",NA,"2016/8/6 21:13:14",NA,NA,NA,NA,NA,NA,NA,NA,"2014/11/12 20:21:19",NA,1070,NA,18688880171,2017221,NA,NA,NA,"","男","河南郑州","广州",36,"非流失"
1730,NA,"胡煜","a279",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b70",NA,NA,NA,"2015/4/28 17:57:27",NA,"2016/8/20 21:38:18",NA,NA,NA,NA,NA,NA,NA,NA,"2015/4/28 17:57:27",NA,1070,NA,18688880279,2017279,NA,NA,NA,"","女","广西北海","广州",32,"准流失"
1278,NA,"胡煜羲","a407",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b148",NA,NA,NA,"2015/3/1 18:55:06",NA,"2016/8/2 18:20:57",NA,NA,NA,NA,NA,NA,NA,NA,"2015/3/1 18:55:06",NA,NA,NA,18688880476,2017407,NA,NA,NA,"","女","安徽合肥","广州",22,"准流失"
1204,NA,"胡誉文","a333",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b74",NA,NA,NA,"2015/8/25 18:40:03",NA,"2016/8/3 17:31:46",NA,NA,NA,NA,NA,NA,NA,NA,"2015/8/25 18:40:03",NA,NA,NA,18688880403,2017333,NA,NA,NA,"","男","广东佛山","广州",29,"准流失"
1259,NA,"胡志广","a388",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b129",NA,NA,NA,"2014/6/28 20:15:45",NA,"2016/8/11 20:43:11",NA,NA,NA,NA,NA,NA,NA,NA,"2014/6/28 20:15:45",NA,NA,NA,18688880457,2017388,NA,NA,NA,"","男","浙江杭州","佛山",24,"非流失"
1681,NA,"胡子萱","a230",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b70",NA,NA,NA,"2014/9/3 20:12:03",NA,"2016/8/27 17:15:15",NA,NA,NA,NA,NA,NA,NA,NA,"2014/9/3 20:12:03",NA,1070,NA,18688880180,2017230,NA,NA,NA,"","女","广东中山","佛山",27,"非流失"
1850,NA,"扈爱真","a878",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b302",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014/3/12 17:38:45",NA,1070,NA,18688881002,2017901,NA,NA,NA,NA,"男","广东佛山","广州",32,"准流失"
2809,NA,"扈楷圆","a1837",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b1261",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015/10/7 19:33:15",NA,1070,NA,18688881961,2018860,NA,NA,NA,NA,"男","广东佛山","广州",31,"非流失"
3161,NA,"扈彦育","a2189",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b1613",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015/2/3 12:01:32",NA,1070,NA,18688882313,2019212,NA,NA,NA,NA,"男","广东汕尾","广州",34,"准流失"
2162,NA,"花家竟","a1190",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b614",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015/7/25 11:03:40",NA,1070,NA,18688881314,2018213,NA,NA,NA,NA,"男","广东云浮","广州",41,"非流失"
2316,NA,"花善照","a1344",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b768",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015/4/7 17:01:34",NA,1070,NA,18688881468,2018367,NA,NA,NA,NA,"男","广东梅州","广州",27,"已流失"
2499,NA,"花思雨","a1527",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b951",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015/3/4 13:14:53",NA,1070,NA,18688881651,2018550,NA,NA,NA,NA,"男","广东汕尾","广州",48,"非流失"
2478,NA,"花小涵","a1506",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b930",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015/9/20 11:11:05",NA,1070,NA,18688881630,2018529,NA,NA,NA,NA,"男","广东湛江","佛山",52,"非流失"
3463,NA,"滑帆志","a2491",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b1915",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014/10/28 20:32:24",NA,1070,NA,18688882615,2019514,NA,NA,NA,NA,"女","吉林辽源","广州",27,"准流失"
1812,NA,"滑淼智","a840",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015/4/16 21:33:04",NA,1070,NA,18688880964,2017863,NA,NA,NA,NA,"女","广西钦州","广州",32,"准流失"
3757,NA,"滑鹏楠","a2785",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b2209",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014/11/12 21:29:18",NA,1070,NA,18688882909,2019808,NA,NA,NA,NA,"男","广东韶关","广州",21,"已流失"
2240,NA,"怀缓也","a1268",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b692",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015/12/7 11:34:19",NA,1070,NA,18688881392,2018291,NA,NA,NA,NA,"男","广东潮州","佛山",58,"准流失"
2021,NA,"怀煜众","a1049",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b473",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015/7/16 11:47:31",NA,1070,NA,18688881173,2018072,NA,NA,NA,NA,"男","广东惠州","广州",50,"准流失"
2756,NA,"怀占应","a1784",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b1208",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015/5/3 13:09:31",NA,1070,NA,18688881908,2018807,NA,NA,NA,NA,"男","广东中山","佛山",53,"准流失"
2016,NA,"怀浙沁","a1044",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b468",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014/11/25 19:05:01",NA,1070,NA,18688881168,2018067,NA,NA,NA,NA,"男","广东中山","广州",22,"准流失"
1106,NA,"黄碧萍","a131",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b70",NA,NA,NA,"2014/3/8 18:11:10",NA,"2016/8/28 18:26:13",NA,NA,NA,NA,NA,NA,NA,NA,"2014/3/8 18:11:10",NA,1070,NA,18688880211,2017131,NA,NA,NA,"","女","新疆","广州",23,"非流失"
1878,NA,"黄金钱","a906",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b330",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014/7/12 12:34:58",NA,1070,NA,18688881030,2017929,NA,NA,NA,NA,"女","广东潮州","佛山",51,"准流失"
1117,NA,"黄可颐","a142",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b70",NA,NA,NA,"2015/5/11 17:57:49",NA,"2016/8/28 11:20:10",NA,NA,NA,NA,NA,NA,NA,NA,"2015/5/11 17:57:49",NA,1070,NA,18688880115,2017142,NA,NA,NA,"","女","广东潮汕","广州",22,"非流失"
1107,NA,"黄曼玉","a132",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b70",NA,NA,NA,"2014/6/22 17:40:29",NA,"2016/8/29 19:06:42",NA,NA,NA,NA,NA,NA,NA,NA,"2014/6/22 17:40:29",NA,1070,NA,18688880311,2017132,NA,NA,NA,"","女","广东深圳","广州",22,"准流失"
3323,NA,"黄梦璇","a2351",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b1775",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014/1/20 19:03:39",NA,1070,NA,18688882475,2019374,NA,NA,NA,NA,"女","广西百色","广州",28,"非流失"
3562,NA,"黄彭","a2590",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014/5/20 18:41:33",NA,1070,NA,18688882714,2019613,NA,NA,NA,NA,"男","广东河源","广州",23,"非流失"
2469,NA,"黄诗晴","a1497",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b921",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015/4/26 21:32:21",NA,1070,NA,18688881621,2018520,NA,NA,NA,NA,"女","广西贺州","广州",37,"准流失"
3725,NA,"黄腾达","a2753",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b2177",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014/10/15 18:14:31",NA,1070,NA,18688882877,2019776,NA,NA,NA,NA,"男","广东韶关","广州",22,"非流失"
1119,NA,"黄文轩","a144",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b70",NA,NA,NA,"2014/1/27 19:13:22",NA,"2016/8/28 21:16:13",NA,NA,NA,NA,NA,NA,NA,NA,"2014/1/27 19:13:22",NA,1070,NA,18688880315,2017144,NA,NA,NA,"","男","广东广州","广州",21,"非流失"
3483,NA,"黄曦阅","a2511",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b1935",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015/11/20 21:32:53",NA,1070,NA,18688882635,2019534,NA,NA,NA,NA,"女","广东茂名","广州",33,"非流失"
2819,NA,"黄芯然","a1847",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b1271",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014/8/8 19:25:08",NA,1070,NA,18688881971,2018870,NA,NA,NA,NA,"女","广西百色","广州",22,"准流失"
3526,NA,"黄雨泽","a2554",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b1978",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014/12/19 11:33:12",NA,1070,NA,18688882678,2019577,NA,NA,NA,NA,"女","广东汕头","广州",43,"已流失"
3846,NA,"黄钰晖","a2874",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b2298",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014/3/5 18:49:45",NA,1070,NA,18688882998,2019897,NA,NA,NA,NA,"男","广东潮汕","广州",34,"准流失"
3130,NA,"黄悦宸","a2158",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b1582",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014/4/17 13:43:55",NA,1070,NA,18688882282,2019181,NA,NA,NA,NA,"女","广西河池","广州",46,"非流失"
3037,NA,"黄章宸","a2065",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b1489",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015/10/5 19:46:12",NA,1070,NA,18688882189,2019088,NA,NA,NA,NA,"男","广东云浮","广州",39,"非流失"
1105,NA,"黄哲","a130",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b70",NA,NA,NA,"2015/3/15 13:12:04",NA,"2016/8/30 20:14:52",NA,NA,NA,NA,NA,NA,NA,NA,"2015/3/15 13:12:04",NA,1070,NA,18688880111,2017130,NA,NA,NA,"","男","广西南宁","广州",22,"准流失"
3014,NA,"惠来军","a2042",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b1466",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015/10/11 13:41:40",NA,1070,NA,18688882166,2019065,NA,NA,NA,NA,"女","广东潮州","广州",29,"已流失"
2511,NA,"姬峰波","a1539",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b963",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014/6/12 18:58:41",NA,1070,NA,18688881663,2018562,NA,NA,NA,NA,"男","广东深圳","广州",26,"非流失"
3212,NA,"姬敬越","a2240",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b1664",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015/2/27 12:22:14",NA,1070,NA,18688882364,2019263,NA,NA,NA,NA,"男","广东肇庆","佛山",56,"非流失"
2741,NA,"姬灵葱","a1769",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b1193",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015/8/22 18:19:16",NA,1070,NA,18688881893,2018792,NA,NA,NA,NA,"男","广东潮州","广州",38,"非流失"
1995,NA,"姬卢欣","a1023",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b447",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015/1/14 17:48:25",NA,1070,NA,18688881147,2018046,NA,NA,NA,NA,"女","浙江绍兴","广州",38,"准流失"
2477,NA,"姬忠祝","a1505",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b929",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015/8/14 12:09:58",NA,1070,NA,18688881629,2018528,NA,NA,NA,NA,"男","广东梅州","东莞",51,"非流失"
3354,NA,"嵇小兰","a2382",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b1806",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015/7/30 12:07:51",NA,1070,NA,18688882506,2019405,NA,NA,NA,NA,"女","广西柳州","佛山",60,"非流失"
1908,NA,"嵇啸峰","a936",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b360",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014/10/3 18:15:10",NA,1070,NA,18688881060,2017959,NA,NA,NA,NA,"男","广东潮汕","广州",34,"准流失"
3764,NA,"嵇英宾","a2792",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b2216",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014/1/31 18:41:56",NA,1070,NA,18688882916,2019815,NA,NA,NA,NA,"女","广西贺州","广州",36,"准流失"
2246,NA,"及岱贤","a1274",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b698",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015/5/12 11:21:57",NA,1070,NA,18688881398,2018297,NA,NA,NA,NA,"女","广东梅州","广州",24,"非流失"
3604,NA,"吉恩泽","a2632",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b2056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014/11/7 19:11:22",NA,1070,NA,18688882756,2019655,NA,NA,NA,NA,"女","湖北荆门","广州",31,"非流失"
1324,NA,"吉后洋","a453",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b194",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"2015/12/21 11:27:1",NA,NA,NA,18688880523,2017453,NA,NA,NA,"","男","天津","广州",21,"准流失"
3501,NA,"吉弈辉","a2529",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b1953",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015/10/12 11:11:13",NA,1070,NA,18688882653,2019552,NA,NA,NA,NA,"女","广东湛江","广州",44,"准流失"
1318,NA,"吉瑜林","a447",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b188",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"2014/2/23 18:21:45",NA,NA,NA,18688880517,2017447,NA,NA,NA,"","女","广东广州","佛山",37,"非流失"
1317,NA,"吉子骀","a446",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b187",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"2015/9/15 11:58:21",NA,NA,NA,18688880516,2017446,NA,NA,NA,"","女","河南郑州","广州",30,"已流失"
2120,NA,"吉子旸","a1148",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b572",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015/5/23 11:14:09",NA,1070,NA,18688881272,2018171,NA,NA,NA,NA,"女","广西贺州","广州",49,"准流失"
3148,NA,"汲沧翔","a2176",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b1600",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014/10/2 12:48:57",NA,1070,NA,18688882300,2019199,NA,NA,NA,NA,"男","广东惠州","广州",34,"已流失"
1864,NA,"汲亚贺","a892",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b316",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015/4/16 12:50:43",NA,1070,NA,18688881016,2017915,NA,NA,NA,NA,"男","广东梅州","佛山",59,"已流失"
3456,NA,"汲儀蔚","a2484",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b1908",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014/5/10 19:02:45",NA,1070,NA,18688882608,2019507,NA,NA,NA,NA,"女","山东淄博","广州",35,"非流失"
2607,NA,"纪辰璁","a1635",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b1059",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014/3/1 13:58:43",NA,1070,NA,18688881759,2018658,NA,NA,NA,NA,"女","广西防城港","佛山",56,"准流失"
2531,NA,"纪大静","a1559",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b983",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015/1/2 19:56:25",NA,1070,NA,18688881683,2018582,NA,NA,NA,NA,"女","广东茂名","广州",24,"准流失"
3789,NA,"纪宏瑞","a2817",330,"统计17级",NA,NA,"202cb962ac59075b964b07152d234b2241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2015/11/18 18:34:03",NA,1070,NA,18688882941,2019840,NA,NA,NA,NA,"男","广东潮汕","广州",30,"非流失"
